id,text,language,intent,product,quantity,city,budget,urgency,priority_score,priority_label,split,template_id,source
LL00905,"नमस्ते, आपने जो सीट कवर लगाया था वो खराब हो गया है। यह ठीक नहीं है। धन्यवाद।",hi,complaint,सीट कवर,,,,0,25,Low,train,hi-complaint-0,synthetic_template
LL00106,I run a travel company in Mumbai and need anti-skid flooring for 8 buses. What discount can you offer?,en,bulk_order,anti-skid flooring,8 buses,Mumbai,,0,75,High,train,en-bulk_order-1,synthetic_template
LL00158,"Need music system for 20 buses, total budget ₹50 lakh. Please call me. Required by next week.",en,bulk_order,music system,20 buses,,₹50 lakh,1,95,High,train,en-bulk_order-5,synthetic_template
LL01077,"नमस्ते, फ्री क्रेडिट कार्ड ऑफर, कोई वार्षिक शुल्क नहीं। अभी अप्लाई करें। कृपया कॉल करें।",hi,spam,,,,,0,0,Ignore,train,hi-spam-9,synthetic_template
LL01346,"वॉरंटीमध्ये स्लीपर बर्थ बदलून हवे आहे, एका महिन्यात तुटले.",mr,complaint,स्लीपर बर्थ,,,,0,25,Low,val,mr-complaint-5,synthetic_template
LL01191,"नमस्कार, माझी ट्रॅव्हल कंपनी नागपूर मध्ये आहे, 8 बसेस मध्ये सीलिंग पॅनल बसवायचे आहे. किती सूट मिळेल?",mr,bulk_order,सीलिंग पॅनल,8 बसेस,नागपूर,,0,75,High,train,mr-bulk_order-1,synthetic_template
LL01265,"हॅलो सर, तुम्ही बसवलेले बस सीट खराब झाले आहे. हे योग्य नाही. लवकर हवे आहे. धन्यवाद.",mr,complaint,बस सीट,,,,1,40,Medium,train,mr-complaint-0,synthetic_template
LL00855,"120 सेट का बल्क ऑर्डर देना है, बॉडी पेंट चाहिए। बजट 50 लाख।",hi,bulk_order,बॉडी पेंट,120 सेट,,50 लाख,0,80,High,train,hi-bulk_order-2,synthetic_template
LL00104,"hello sir, i run a travel company in sangli and need luggage racks for 15 buses. what discount can you offer? need this done this month",en,bulk_order,luggage racks,15 buses,sangli,,1,90,High,train,en-bulk_order-1,synthetic_template
LL01681,Nanded madhe majhya bus chi delivery 10 divas ushira zali ani koni phone uchalat nahi,mr_roman,complaint,,,Nanded,,0,25,Low,train,mr_roman-complaint-4,synthetic_template
LL00968,"हेलो सर, सातारा में मेरी बस की डिलीवरी 10 दिन लेट हुई और कोई फोन नहीं उठा रहा। जल्दी चाहिए।",hi,complaint,,,सातारा,,1,40,Medium,train,hi-complaint-4,synthetic_template
LL00531,"8 bus ke liye ceiling panel ka wholesale rate batao, total budget 25 lakh jaldi reply karo",hinglish,bulk_order,ceiling panel,8 bus,,25 lakh,1,95,High,train,hinglish-bulk_order-5,synthetic_template
LL00698,"bus busines ke liye 10 lakh tak loan pao, koi documents nahi. abhi cick karo",hinglish,spam,,,,,0,0,Ignore,train,hinglish-spam-7,synthetic_template
LL00128,Bulk order: 20 buses need CCTV cameras. Delivery to Indore in 3 weeks,en,bulk_order,CCTV cameras,20 buses,Indore,,0,75,High,test,en-bulk_order-3,synthetic_template
LL01572,"namaskar, bulk order dyaycha aahe 30 buses cha, pushback seats have. budget 15 lakh call kara",mr_roman,bulk_order,pushback seats,30 buses,,15 lakh,0,80,High,val,mr_roman-bulk_order-2,synthetic_template
LL00789,क्या आप नागपुर में फ्लोरिंग का काम करते हैं? रेट बताइए।,hi,price_query,फ्लोरिंग,,नागपुर,,0,40,Medium,train,hi-price_query-5,synthetic_template
LL00566,namaste maine curtains ke paise de diye lekin kaam abhi tak adhura hai,hinglish,complaint,curtains,,,,0,25,Low,train,hinglish-complaint-1,synthetic_template
LL00470,"meri travels company nagpur me hai, 25 bus me music system lagwana hai. kitna discount milega? agle hafte tak chahiye",hinglish,bulk_order,music system,25 bus,nagpur,,1,90,High,test,hinglish-bulk_order-1,synthetic_template
LL00605,goa me meri bus ki delivery 10 din late hui aur koi phone nahi utha raha thanks,hinglish,complaint,,,goa,,0,25,Low,train,hinglish-complaint-4,synthetic_template
LL00505,"hamare paas 40 bus hai, sabme bus wrap lagwana hai. please call karo",hinglish,bulk_order,bus wrap,40 bus,,,0,70,High,val,hinglish-bulk_order-3,synthetic_template
LL01666,LED lights ek athavdyaatch band padle. mala refund have,mr_roman,complaint,LED lights,,,,0,25,Low,train,mr_roman-complaint-3,synthetic_template
LL00171,we are a scchool in bengaluru. need bus ac for 25 buses. what is the best price?,en,bulk_order,bus ac,25 buses,bengaluru,,0,75,High,val,en-bulk_order-7,synthetic_template
LL01729,"instagram followers 5k vadhva, swasta dar. dm kara",mr_roman,spam,,,,,0,0,Ignore,train,mr_roman-spam-2,synthetic_template
LL00009,What is the price of reclining seats for a bus? Required by next week. Thank you.,en,price_query,reclining seats,,,,1,50,Medium,train,en-price_query-0,synthetic_template
LL01743,gharbasaalya roj 10000 kamva. WhattsApp kara,mr_roman,spam,,,,,0,0,Ignore,train,mr_roman-spam-3,synthetic_template
LL01167,पडदे ची प्राईस लिस्ट पाठवा,mr,price_query,पडदे,,,,0,35,Low,train,mr-price_query-6,synthetic_template
LL00512,"jalgaon deelivery ke liye 12 bus me body paint chahiye, 3 weeeks me jaldi reply karo",hinglish,bulk_order,body paint,12 bus,jalgaon,,1,90,High,train,hinglish-bulk_order-4,synthetic_template
LL00296,"boost your instagram followers by 10k. cheap rates, dm now",en,spam,,,,,0,0,Ignore,train,en-spam-2,synthetic_template
LL01688,Surat madhe majhya bus chi delivery 10 divas ushira zali ani koni phone uchalat nahi khup urgent aahe,mr_roman,complaint,,,Surat,,1,40,Medium,train,mr_roman-complaint-4,synthetic_template
LL00798,क्या आप नाशिक में सीलिंग पैनल का काम करते हैं? रेट बताइए।,hi,price_query,सीलिंग पैनल,,नाशिक,,0,40,Medium,train,hi-price_query-5,synthetic_template
LL00514,"Mumbai delivery ke liye 20 bus me roof top AC chahiye, 3 weeks me",hinglish,bulk_order,roof top AC,20 bus,Mumbai,,0,75,High,train,hinglish-bulk_order-4,synthetic_template
LL00700,"bus busines ke liye 3 lakh tak loan pao, koi documents nahi. abhi clikc karo",hinglish,spam,,,,,0,0,Ignore,train,hinglish-spam-7,synthetic_template
LL01573,"bulk order dyaycha aahe 20 buses cha, bus seats have. budget 25 lakh dhanyavad",mr_roman,bulk_order,bus seats,20 buses,,25 lakh,0,80,High,val,mr_roman-bulk_order-2,synthetic_template
LL01410,सर्व साड्यांवर एकावर एक फ्री. आजच दुकानात या. कृपया कॉल करा.,mr,spam,,,,,0,0,Ignore,train,mr-spam-6,synthetic_template
LL01372,"इंस्टाग्राम फॉलोअर्स 10k वाढवा, स्वस्त दर. आत्ताच DM करा. कृपया कॉल करा.",mr,spam,,,,,0,0,Ignore,train,mr-spam-2,synthetic_template
LL01558,"namaskar, majhi travels company ratnagiri madhe aahe, 250 seats madhe sleeper berth basvaycha aahe. kiti sut milel? pudhchya athavdyaparyant have",mr_roman,bulk_order,sleeper berth,250 seats,ratnagiri,,1,90,High,train,mr_roman-bulk_order-1,synthetic_template
LL00334,"Free credit card offer, no annual fee. Appy now.",en,spam,,,,,0,0,Ignore,val,en-spam-7,synthetic_template
LL01622,tumhi bassvlele roof top ac kharab zale aahe. he barobbar nahi,mr_roman,complaint,roof top ac,,,,0,25,Low,train,mr_roman-complaint-0,synthetic_template
LL00582,"hi seat cover ki finishing bahut kharab hai, turant theek karo",hinglish,complaint,seat cover,,,,0,25,Low,train,hinglish-complaint-2,synthetic_template
LL00663,ghar baithe roz 2000 kamao. whatsapp karo,hinglish,spam,,,,,0,0,Ignore,train,hinglish-spam-3,synthetic_template
LL01608,"40 sets sathi sleeper berth cha ghau dar sanga, ekun budget 8 lakh rupaye aahe aajach bolaycha aahe",mr_roman,bulk_order,sleeper berth,40 sets,,8 lakh rupaye,1,95,High,train,mr_roman-bulk_order-5,synthetic_template
LL01707,"warranty madhe cctv camera badlun hava aahe, ek mahinyat tutle",mr_roman,complaint,cctv camera,,,,0,25,Low,val,mr_roman-complaint-5,synthetic_template
LL00384,bhopal me curtains lagwane ka kitna kharcha aayega?,hinglish,price_query,curtains,,bhopal,,0,40,Medium,train,hinglish-price_query-1,synthetic_template
LL00788,"हेलो सर, क्या आप रत्नागिरी में पर्दे का काम करते हैं? रेट बताइए। आज ही बात करनी है।",hi,price_query,पर्दे,,रत्नागिरी,,1,55,Medium,train,hi-price_query-5,synthetic_template
LL00331,"free credit card offer, no annual fee. apply now.",en,spam,,,,,0,0,Ignore,val,en-spam-7,synthetic_template
LL00587,sir pushback seats ek hafte me hi band ho gaya. mujhe refund chahiye aaj hi baat karni hai,hinglish,complaint,pushback seats,,,,1,40,Medium,val,hinglish-complaint-3,synthetic_template
LL00844,"25 बस का बल्क ऑर्डर देना है, बस रैप चाहिए। बजट 1 करोड़। अगले हफ्ते तक चाहिए। कृपया कॉल करें।",hi,bulk_order,बस रैप,25 बस,,1 करोड़,1,95,High,train,hi-bulk_order-2,synthetic_template
LL01677,music system ek athavdyatach band padle. mala refund have pudhchya athavdyaparyant have,mr_roman,complaint,music system,,,,1,40,Medium,train,mr_roman-complaint-3,synthetic_template
LL01721,abhinandan! tumhi free iphone jinkla aahe. aatach claim kara,mr_roman,spam,,,,,0,0,Ignore,val,mr_roman-spam-1,synthetic_template
LL01780,"tumchya bus vyavsayasathi 3 lakh paryant loan mila, kagdapatre nahit. aatach click kara",mr_roman,spam,,,,,0,0,Ignore,test,mr_roman-spam-7,synthetic_template
LL01397,गुगलवर पहिल्या पानाची हमी असलेली SEO सेवा मिळवा. धन्यवाद.,mr,spam,,,,,0,0,Ignore,test,mr-spam-5,synthetic_template
LL00939,"नमस्ते, बॉडी पेंट की फिनिशिंग बहुत खराब है, तुरंत ठीक करवाइए।",hi,complaint,बॉडी पेंट,,,,0,25,Low,test,hi-complaint-2,synthetic_template
LL00614,hi Pune me meri bus ki delivery 10 din late hui aur koi phone nahi utha raha urgent chahiye,hinglish,complaint,,,Pune,,1,40,Medium,train,hinglish-complaint-4,synthetic_template
LL00387,please bus wrap ka quotation bhej do. budget 1 lakh hai,hinglish,price_query,bus wrap,,,1 lakh,0,45,Medium,train,hinglish-price_query-2,synthetic_template
LL01394,क्रिप्टोमध्ये गुंतवणूक करा आणि 15 दिवसांत पैसे दुप्पट करा.,mr,spam,,,,,0,0,Ignore,train,mr-spam-4,synthetic_template
LL01446,CCTV camera cha rate kay aahe? lavkar have aahe,mr_roman,price_query,CCTV camera,,,,1,50,Medium,train,mr_roman-price_query-0,synthetic_template
LL00666,ghar baitthe roz 10000 kamao. WhatsAp karo,hinglish,spam,,,,,0,0,Ignore,train,hinglish-spam-3,synthetic_template
LL01404,"हॅलो सर, गुगलवर पहिल्या पानाची हमी असलेली SEO सेवा मिळवा",mr,spam,,,,,0,0,Ignore,test,mr-spam-5,synthetic_template
LL00207,"hey, very poor finnish on the roof-top ac. pleaes fix it immediately. need this done this month.",en,complaint,roof-top ac,,,,1,40,Medium,train,en-complaint-2,synthetic_template
LL00159,"Oredring CCTV cameras for 40 buses in Nashik, please confirrm the wholesale rate.",en,bulk_order,CCTV cameras,40 buses,Nashik,,0,75,High,train,en-bulk_order-6,synthetic_template
LL01306,"नमस्कार, सीलिंग पॅनल एका आठवड्यातच बंद पडले. मला रिफंड हवा आहे.",mr,complaint,सीलिंग पॅनल,,,,0,25,Low,train,mr-complaint-3,synthetic_template
LL01690,Bhopal madhe majhya bus chi delivery 10 divas ushira zali ani koni phone uchalat nahi,mr_roman,complaint,,,Bhopal,,0,25,Low,train,mr_roman-complaint-4,synthetic_template
LL01775,"tumchya bus vyavsayasathi 10 lakh paryant loan mila, kagdapatre nahit. aatach click kara call kara",mr_roman,spam,,,,,0,0,Ignore,test,mr_roman-spam-7,synthetic_template
LL00431,flooring ki prrice list bhejo aaj hi baat karni hai call karna,hinglish,price_query,flooring,,,,1,50,Medium,train,hinglish-price_query-6,synthetic_template
LL01384,घरबसल्या रोज 10000 कमवा. WhatsApp करा. धन्यवाद.,mr,spam,,,,,0,0,Ignore,train,mr-spam-3,synthetic_template
LL00919,"मैंने रूफ टॉप AC के पैसे दे दिए, लेकिन काम अभी तक अधूरा है।",hi,complaint,रूफ टॉप AC,,,,0,25,Low,val,hi-complaint-1,synthetic_template
LL00758,"हेलो सर, कृपया स्लीपर बर्थ का कोटेशन भेजें। बजट 30000 रुपये है। आज ही बात करनी है। धन्यवाद।",hi,price_query,स्लीपर बर्थ,,,30000 रुपये,1,60,Medium,train,hi-price_query-2,synthetic_template
LL01395,क्रिप्टोमध्ये गुंतवणूक करा आणि 5 दिवसांत पैसे दुप्पट करा.,mr,spam,,,,,0,0,Ignore,train,mr-spam-4,synthetic_template
LL01201,"हॅलो सर, 15 बसेस चा बल्क ऑर्डर द्यायचा आहे, रूफ टॉप AC हवे. बजेट 8 लाख. कृपया कॉल करा",mr,bulk_order,रूफ टॉप AC,15 बसेस,,8 लाख,0,80,High,train,mr-bulk_order-2,synthetic_template
